#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
4870	M+Na	78513	1	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	Isolated	Data deposited by dfloros	398.243	spectra/specs_ms.mgf4870	InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3	N/A	qTof	Positive	LC-ESI	421.232	lib-00032.mgf	Bronze	3	0.962489	1.23162	0.000518799	1	GNPS-NIST14-MATCHES	Data from P Dorrestein	421.232	N/A	0	7	CCCCOCCOP(OCCOCCCC)(OCCOCCCC)=O	1	421.233	spectra/specs_ms.mgf	CCMSLIB00003138821	5273	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4877	[M+H]+	N/A	1	silybin	isolated	MoNA:VF-NPL-QTOF001571	0.0	spectra/specs_ms.mgf4877	InChI=1S/C25H22O10/c13217611(2414(17)28)2420(1026)33165312(718(16)3424)2523(31)22(30)2115(29)813(27)919(21)3525/h29,20,2329,31H,10H2,1H3/t20,23+,24,25/m1/s1	N/A	ESI-QTOF	positive	N/A	483.129	lib-00029.mgf	Bronze	3	0.868108	1.01066	0.000488281	1	MONA	MoNA	483.129	N/A	0	19	N/A	1	483.129	spectra/specs_ms.mgf	CCMSLIB00004719274	16120	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4887	M+H	138402116	1	Spectral Match to Irbesartan from NIST14	Isolated	Data deposited by negarg	0.0	spectra/specs_ms.mgf4887	N/A	N/A	QqQ	Positive	in source ESI	429.245	lib-00032.mgf	Bronze	3	0.965261	12.3707	0.00531006	1	GNPS-NIST14-MATCHES	Data from Dorrestein	429.245	N/A	0	12	N/A	1	429.24	spectra/specs_ms.mgf	CCMSLIB00003136255	132186	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4965	[M+H]+	85-44-9	1	Massbank:FIO00303 Phthalic anhydride	Isolated	Massbank	0.0	spectra/specs_ms.mgf4965	1S/C8H4O3/c9-7-5-3-1-2-4-6(5)8(10)11-7/h1-4H	N/A	LC-ESI-QTOF	Positive	ESI	149.024	lib-00004.mgf	Bronze	3	0.872252	8.08893	0.00120544	1	MASSBANK	Putative Massbank Match	149.024	N/A	0	5	O=c(o1)c(c2)c(ccc2)c(=O)1	1	149.023	spectra/specs_ms.mgf	CCMSLIB00000214010	2858	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4968	M+ACN+H	n/a	1	NCGC00380432-01!2-(2-hydroxyphenyl)-4-phenylbenzene-1,3,5-triol	isolated	lfnothias	294.089	spectra/specs_ms.mgf4968	InChI=1S/C18H14O4/c19-13-9-5-4-8-12(13)17-15(21)10-14(20)16(18(17)22)11-6-2-1-3-7-11/h1-10,19-22H	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	336.123	lib-00002.mgf	Gold	1	0.951039	0.544757	0.000183105	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	336.123	n/a	0	6	OC1=CC(O)=C(C2=CC=CC=C2)C(O)=C1C3=C(O)C=CC=C3	1	336.123	spectra/specs_ms.mgf	CCMSLIB00000848741	3727	UPDATE-SINGLE-ANNOTATED-GOLD	 
4986	M+H	n/a	1	NCGC00380823-01!2-(14-methylpentadecanoylamino)-3-phenylpropanoic acid	isolated	lfnothias	403.309	spectra/specs_ms.mgf4986	InChI=1S/C25H41NO3/c1-21(2)16-12-9-7-5-3-4-6-8-10-15-19-24(27)26-23(25(28)29)20-22-17-13-11-14-18-22/h11,13-14,17-18,21,23H,3-10,12,15-16,19-20H2,1-2H3,(H,26,27)(H,28,29)	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	404.316	lib-00002.mgf	Gold	1	0.882163	3.24562	0.00131226	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	404.316	n/a	0	8	CC(C)CCCCCCCCCCCCC(=O)NC(CC1=CC=CC=C1)C(O)=O	1	404.315	spectra/specs_ms.mgf	CCMSLIB00000845077	29159	UPDATE-SINGLE-ANNOTATED-GOLD	 
4989	M+H	174232-42-9	1	NCGC00169584-03_C28H38O7_Methyl (3beta,5beta,8alpha,9beta,10alpha,13alpha)-3-acetoxy-4,4,8,12,16-pentamethyl-15,17,19-trioxoandrost-11-ene-14-carboxylate	isolated	lfnothias	486.262	spectra/specs_ms.mgf4989	InChI=1S/C28H38O7/c1-15-13-19-25(6,28(23(33)34-8)22(32)16(2)21(31)26(15,28)7)11-9-18-24(4,5)20(35-17(3)30)10-12-27(18,19)14-29/h13-14,16,18-20H,9-12H2,1-8H3/t16?,18-,19-,20+,25+,26+,27+,28-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	487.269	lib-00002.mgf	Gold	1	0.859255	1.44049	0.000701904	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	487.269	n/a	0	17	COC(=O)[C@@]12C(=O)C(C)C(=O)[C@]1(C)\C(=C/[C@@H]3[C@]2(C)CC[C@@H]4C(C)(C)[C@H](CC[C@@]34C=O)OC(C)=O)C	1	487.268	spectra/specs_ms.mgf	CCMSLIB00000853328	26240	UPDATE-SINGLE-ANNOTATED-GOLD	 
4998	M-H2O+H	 	1	"(R)-4-((3R,5S,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-7,12-dioxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	404.256	spectra/specs_ms.mgf4998	"InChI=1S/C24H36O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-18,22,25H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	387.252	lib-00001.mgf	Gold	1	0.884408	1.26089	0.000488281	1	BILELIB19	Dorrestein	387.252	 	0	15	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)C(C[C@@]3([H])[C@@]2([H])C(C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)=O)=O)CCC(O)=O	1	387.253	spectra/specs_ms.mgf	CCMSLIB00005464808	14870	UPDATE-SINGLE-ANNOTATED-GOLD	 
5009	[M+H]	"139481-59-7, 875515-04-1"	1	Candesartan (Atacand)	Commercial	Garg_Neha	440.16	spectra/specs_ms.mgf5009	N/A	N/A	qTof	Positive	LC-ESI	441.167	lib-00020.mgf	Gold	1	0.959408	0.276699	0.00012207	1	GNPS-SELLECKCHEM-FDA-PART2	Dorrestein	441.167	N/A	0	14	C1(=CC=C(C=C1)C2=CC=CC=C2C3N=NNN=3)CN4C5=C(N=C4OCC)C=CC=C5C(O)=O	1	441.167	spectra/specs_ms.mgf	CCMSLIB00000078190	695087	UPDATE-SINGLE-ANNOTATED-GOLD	 
5051	M+H	 	1	Dereplicator Identification - rhapsamine	Lysate	Kumar Saurav	556.472	spectra/specs_ms.mgf5051	 	 	qTof	Positive	LC-ESI	557.463	lib-00013.mgf	Bronze	3	0.790792	12.0436	0.00671387	1	GNPS-LIBRARY	Kumar Saurav	557.463	 	0	21	NCC(O)CNCC\C=C/CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCNCC(O)CN	1	557.456	spectra/specs_ms.mgf	CCMSLIB00005435837	13810	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5069	M+H	298464	1	Spectral Match to Carbamazepine from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf5069	N/A	N/A	QqQ	Positive	ESI	237.104	lib-00032.mgf	Bronze	3	0.992291	13.5145	0.00320435	1	GNPS-NIST14-MATCHES	Data from P.Dorrestein	237.104	N/A	0	6	N/A	1	237.101	spectra/specs_ms.mgf	CCMSLIB00003135469	13630	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5074	M+H	16110513	1	Spectral Match to Cromolyn from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf5074	N/A	N/A	HCD	Positive	ESI	469.075	lib-00032.mgf	Bronze	3	0.80704	3.57825	0.00167847	1	GNPS-NIST14-MATCHES	Data from P.Dorrestein	469.075	N/A	0	6	N/A	1	469.077	spectra/specs_ms.mgf	CCMSLIB00003134785	75871	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5082	M-H2O+H	n/a	1	NCGC00385642-01!1,4-dihydroxyheptadec-16-en-2-yl acetate	isolated	lfnothias	328.261	spectra/specs_ms.mgf5082	InChI=1S/C19H36O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-18(22)15-19(16-20)23-17(2)21/h3,18-20,22H,1,4-16H2,2H3	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	311.257	lib-00002.mgf	Gold	1	0.7504	3.23553	0.00100708	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	311.257	n/a	0	8	CC(=O)OC(CO)CC(O)CCCCCCCCCCCC=C	1	311.258	spectra/specs_ms.mgf	CCMSLIB00000845027	12825	UPDATE-SINGLE-ANNOTATED-GOLD	 
5084	M+H	n/a	1	NCGC00095546-02!2,4-dihydroxyheptadec-16-enyl acetate	isolated	lfnothias	328.261	spectra/specs_ms.mgf5084	InChI=1S/C19H36O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-18(21)15-19(22)16-23-17(2)20/h3,18-19,21-22H,1,4-16H2,2H3	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	329.268	lib-00002.mgf	Gold	1	0.720256	1.48293	0.000488281	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	329.268	n/a	0	8	CC(=O)OCC(O)CC(O)CCCCCCCCCCCC=C	1	329.268	spectra/specs_ms.mgf	CCMSLIB00000848385	12099	UPDATE-SINGLE-ANNOTATED-GOLD	 
5104	[M+H]+	66357-35-5	1	Massbank:EA019603 Ranitidine|1,1-Ethenediamine, N-(2-(((5-((dimethylamino)methyl)-2-furanyl)methyl)thio)ethyl)-N'-methyl-2-nitro-|1-N'-[2-[[5-(dimethylaminomethyl)furan-2-yl]methylsulfanyl]ethyl]-1-N-methyl-2-nitroethe	Isolated	Massbank	0.0	spectra/specs_ms.mgf5104	1S/C13H22N4O3S/c1-14-13(9-17(18)19)15-6-7-21-10-12-5-4-11(20-12)8-16(2)3/h4-5,9,14-15H,6-8,10H2,1-3H3/b13-9+	N/A	LC-ESI-ITFT	Positive	ESI	315.148	lib-00004.mgf	Bronze	3	0.889802	0.581014	0.000183105	1	MASSBANK	Putative Massbank Match	315.148	N/A	0	9	CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O	1	315.148	spectra/specs_ms.mgf	CCMSLIB00000207414	3911	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5105	[M+H]+	N/A	1	Massbank:PB006181 Chlorogenic Acid|(1S,3R,4R,5R)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-1,4,5-trihydroxycyclohexane-1-carboxylic acid	Isolated	Massbank	0.0	spectra/specs_ms.mgf5105	1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)/b4-2+/t11-,12-,14-,16+/m1/s1	N/A	LC-ESI-QTOF	Positive	ESI	355.103	lib-00004.mgf	Bronze	3	0.985346	3.35166	0.00119019	1	MASSBANK	Putative Massbank Match	355.103	N/A	0	7	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	1	355.102	spectra/specs_ms.mgf	CCMSLIB00000222495	27343	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5106	M+H-C9H10O5	20283925	1	Spectral Match to Rosmarinic acid from NIST14	Isolated	Data deposited by pmallard	0.0	spectra/specs_ms.mgf5106	N/A	N/A	QqQ	Positive	ESI	163.038	lib-00032.mgf	Bronze	3	0.965393	1.21668	0.000198364	1	GNPS-NIST14-MATCHES	Data from Wolfender/Litaudon	163.038	N/A	0	5	N/A	1	163.038	spectra/specs_ms.mgf	CCMSLIB00003135999	2827	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5111	M-H2O+H	 	1	"(R)-4-((5S,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-3,7-dioxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	388.261	spectra/specs_ms.mgf5111	"InChI=1S/C24H36O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-15,17-19,22H,4-13H2,1-3H3,(H,27,28)/t14-,15+,17-,18+,19+,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	371.258	lib-00001.mgf	Gold	1	0.711687	1.31521	0.000488281	1	BILELIB19	Dorrestein	371.258	 	0	10	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])C(C[C@@]4([H])[C@]3(C)CCC(C4)=O)=O)CCC(O)=O	1	371.258	spectra/specs_ms.mgf	CCMSLIB00005464735	13520	UPDATE-SINGLE-ANNOTATED-GOLD	 
5114	M+H	 	1	"(4R)-4-((3R,5R,7R,9S,10S,13R,14S,17R)-7-hydroxy-10,13-dimethyl-3-(sulfooxy)hexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	472.249	spectra/specs_ms.mgf5114	"InChI=1S/C24H40O7S/c1-14(4-7-21(26)27)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(31-32(28,29)30)12-15(23)13-20(22)25/h14-20,22,25H,4-13H2,1-3H3,(H,26,27)(H,28,29,30)/t14-,15+,16-,17-,18+,19+,20-,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	473.257	lib-00001.mgf	Gold	1	0.848987	0.451389	0.000213623	1	BILELIB19	Dorrestein	473.257	 	0	12	[H][C@@]1([C@H](O)C[C@H]2[C@]3(C)CC[C@@H](OS(=O)(O)=O)C2)[C@@H]3CC[C@@]4(C)[C@H]1CC[C@@H]4[C@@H](CCC(O)=O)C	1	473.257	spectra/specs_ms.mgf	CCMSLIB00005465204	8987	UPDATE-SINGLE-ANNOTATED-GOLD	 
5192	M+H	N/A	1	Valsartan	Isolated	Ed Esquenazi 	0.0	spectra/specs_ms.mgf5192	N/A	N/A	qTof	Positive	LC-ESI	871.463	lib-00008.mgf	Bronze	3	0.769386	0.910488	0.000793457	1	GNPS-SELLECKCHEM-FDA-PART1	Sirenas	871.463	N/A	0	11	N/A	1	871.462	spectra/specs_ms.mgf	CCMSLIB00000005795	795311	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5197	[M+H]+	56392-14-4	1	Massbank:EA069701 Atenolol acid|Metoprolol acid|4-(2-Hydroxy-3-((1-methylethyl)amino)propoxy)benzeneacetic acid	Isolated	Massbank	0.0	spectra/specs_ms.mgf5197	1S/C14H21NO4/c1-10(2)15-8-12(16)9-19-13-5-3-11(4-6-13)7-14(17)18/h3-6,10,12,15-16H,7-9H2,1-2H3,(H,17,18)	N/A	LC-ESI-ITFT	Positive	ESI	268.154	lib-00004.mgf	Bronze	3	0.85566	0.796643	0.000213623	1	MASSBANK	Putative Massbank Match	268.154	N/A	0	8	CC(C)NCC(O)COc1ccc(cc1)CC(=O)O	1	268.154	spectra/specs_ms.mgf	CCMSLIB00000208965	5338	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5215	M-H2O+H	n/a	1	NCGC00385642-01!1,4-dihydroxyheptadec-16-en-2-yl acetate	isolated	lfnothias	328.261	spectra/specs_ms.mgf5215	InChI=1S/C19H36O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-18(22)15-19(16-20)23-17(2)21/h3,18-20,22H,1,4-16H2,2H3	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	311.257	lib-00002.mgf	Gold	1	0.754371	1.66679	0.000518799	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	311.257	n/a	0	7	CC(=O)OC(CO)CC(O)CCCCCCCCCCCC=C	1	311.258	spectra/specs_ms.mgf	CCMSLIB00000845027	1416	UPDATE-SINGLE-ANNOTATED-GOLD	 
5218	[M+H]+	144-83-2	1	Massbank:EA023403 Sulfapyridine|2-Sulfapyridine|4-amino-N-(2-pyridinyl)benzenesulfonamide	Isolated	Massbank	0.0	spectra/specs_ms.mgf5218	1S/C11H11N3O2S/c12-9-4-6-10(7-5-9)17(15,16)14-11-3-1-2-8-13-11/h1-8H,12H2,(H,13,14)	N/A	LC-ESI-ITFT	Positive	ESI	250.064	lib-00004.mgf	Bronze	3	0.973317	2.37976	0.000595093	1	MASSBANK	Putative Massbank Match	250.064	N/A	0	9	c1(S(Nc2ccccn2)(=O)=O)ccc(N)cc1	1	250.063	spectra/specs_ms.mgf	CCMSLIB00000207627	8422	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5219	M+2H]	118423	1	Spectral Match to Hydroxychloroquine from NIST14	Isolated	Data deposited by rsilva	0.0	spectra/specs_ms.mgf5219	N/A	N/A	HCD	Positive	ESI	168.6	lib-00032.mgf	Bronze	3	0.801929	32.038	0.00540161	1	GNPS-NIST14-MATCHES	Data from Rob Knight	168.6	N/A	0	7	N/A	1	168.595	spectra/specs_ms.mgf	CCMSLIB00003136264	1190	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5241	M+H	 	1	Rha-C10-C10	Lysate	 	0.0	spectra/specs_ms.mgf5241	 	 	qTof	Positive	LC-ESI	505.337	lib-00013.mgf	Bronze	3	0.81822	3.56304	0.00180054	1	GNPS-LIBRARY	Quinn	505.337	 	0	14	 	1	505.335	spectra/specs_ms.mgf	CCMSLIB00004684329	148118	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5272	M-2H2O+H	 	1	"(R)-4-((3S,5S,7S,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	392.293	spectra/specs_ms.mgf5272	"InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16+,17-,18+,19+,20+,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	357.279	lib-00001.mgf	Gold	1	0.716023	3.075	0.00109863	1	BILELIB19	Dorrestein	357.279	 	0	10	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])[C@@H](O)C[C@@]4([H])[C@]3(C)CC[C@H](O)C4)CCC(O)=O	1	357.278	spectra/specs_ms.mgf	CCMSLIB00005464860	1328	UPDATE-SINGLE-ANNOTATED-GOLD	 
5315	M+H	n/a	1	sphinganine related molecules	Commercial	lfnothias	301.298	spectra/specs_ms.mgf5315	n/a	N/A	qTof	Positive	LC-ESI	302.305	lib-00025.mgf	Gold	1	0.9346	0.403799	0.00012207	1	GNPS-COLLECTIONS-MISC	Dorrestein/Wu	302.305	n/a	0	8	 	1	302.305	spectra/specs_ms.mgf	CCMSLIB00001058181	4224	UPDATE-SINGLE-ANNOTATED-GOLD	 
5317	2M+Na	 	1	"(R)-4-((8S,9S,10R,13R,14S,17R)-10,13-dimethyl-3-oxo-2,3,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	372.266	spectra/specs_ms.mgf5317	"InChI=1S/C24H36O3/c1-15(4-9-22(26)27)19-7-8-20-18-6-5-16-14-17(25)10-12-23(16,2)21(18)11-13-24(19,20)3/h14-15,18-21H,4-13H2,1-3H3,(H,26,27)/t15-,18+,19-,20+,21+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	767.522	lib-00001.mgf	Gold	1	0.973034	0.0795224	6.10352e-05	1	BILELIB19	Dorrestein	767.522	 	0	6	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])CCC([C@]3(C)CC4)=CC4=O)CCC(O)=O	1	767.522	spectra/specs_ms.mgf	CCMSLIB00005465721	124649	UPDATE-SINGLE-ANNOTATED-GOLD	 
534	M+H	53862354	1	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14	Isolated	Data deposited by alchemistmatt	0.0	spectra/specs_ms.mgf534	N/A	N/A	HCD	Positive	ESI	454.29	lib-00032.mgf	Bronze	3	0.838645	6.38176	0.00289917	1	GNPS-NIST14-MATCHES	Data from Katrina Waters;Yoshihiro Kawaoka;Richard Smith;Thomas Metz;Ralph Baric	454.29	N/A	0	8	N/A	1	454.293	spectra/specs_ms.mgf	CCMSLIB00003136005	273770	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5349	M+H	97802534	1	Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf5349	N/A	N/A	QqIT	Positive	ESI	480.346	lib-00032.mgf	Bronze	3	0.9025	5.84499	0.00280762	1	GNPS-NIST14-MATCHES	Data from Suryasarathi Dasgupta	480.346	N/A	0	8	N/A	1	480.343	spectra/specs_ms.mgf	CCMSLIB00003138781	11563	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5366	M+H	N/A	1	Spectral Match to Phe-Leu from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf5366	N/A	N/A	Q-TOF	Positive	ESI	279.17	lib-00032.mgf	Bronze	3	0.932604	0.437262	0.00012207	1	GNPS-NIST14-MATCHES	Data from Chris Turck	279.17	N/A	0	8	N/A	1	279.17	spectra/specs_ms.mgf	CCMSLIB00003134492	7204	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5367	M+H	N/A	1	Spectral Match to Phe-Val from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf5367	N/A	N/A	Q-TOF	Positive	ESI	265.154	lib-00032.mgf	Bronze	3	0.966894	0.805657	0.000213623	1	GNPS-NIST14-MATCHES	Data from Chris Turck	265.154	N/A	0	6	N/A	1	265.154	spectra/specs_ms.mgf	CCMSLIB00003137478	5161	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5408	M+H	1449054	1	Spectral Match to 18.alpha.-Glycyrrhetinic acid from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf5408	N/A	N/A	Q-TOF	Positive	ESI	471.347	lib-00032.mgf	Bronze	3	0.837874	2.07185	0.000976562	1	GNPS-NIST14-MATCHES	Data from P. Dorrestein R. Knight	471.347	N/A	0	20	N/A	1	471.346	spectra/specs_ms.mgf	CCMSLIB00003139146	8462	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5415	2M+H	2627352	1	Spectral Match to Monolauryl phosphate from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectra/specs_ms.mgf5415	N/A	N/A	QqQ	Positive	ESI	533.336	lib-00032.mgf	Bronze	3	0.911097	0.228881	0.00012207	1	GNPS-NIST14-MATCHES	Data from Jessica Metcalf	533.336	N/A	0	5	N/A	1	533.336	spectra/specs_ms.mgf	CCMSLIB00003139120	8588	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5419	[M+H]+	738-70-5	1	Massbank:EA019905 Trimethoprim|2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine	Isolated	Massbank	0.0	spectra/specs_ms.mgf5419	1S/C14H18N4O3/c1-19-10-5-8(6-11(20-2)12(10)21-3)4-9-7-17-14(16)18-13(9)15/h5-7H,4H2,1-3H3,(H4,15,16,17,18)	N/A	LC-ESI-ITFT	Positive	ESI	291.145	lib-00004.mgf	Bronze	3	0.891864	0.314458	9.15527e-05	1	MASSBANK	Putative Massbank Match	291.145	N/A	0	8	c1(Cc2c(nc(N)nc2)N)cc(c(OC)c(c1)OC)OC	1	291.145	spectra/specs_ms.mgf	CCMSLIB00000207444	9343	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5442	M-2H2O+H	 	1	"(4R)-4-((3S,5R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	390.277	spectra/specs_ms.mgf5442	"InChI=1S/C24H38O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-20,25H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16+,17+,18-,19+,20+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	355.263	lib-00001.mgf	Gold	1	0.746098	0.257704	9.15527e-05	1	BILELIB19	Dorrestein	355.263	 	0	13	[H][C@@]([C@@H]([C@@]12C)CC[C@@H]1[C@@H](CCC(O)=O)C)(CC[C@H]3[C@]4(C)CC[C@H](O)C3)[C@@H]4CC2=O	1	355.263	spectra/specs_ms.mgf	CCMSLIB00005464717	9780	UPDATE-SINGLE-ANNOTATED-GOLD	 
5457	M+H-H2O	142187	1	Spectral Match to Monolaurin from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf5457	N/A	N/A	IT/ion trap	Positive	ESI	257.211	lib-00032.mgf	Bronze	3	0.849989	0	0	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	257.211	N/A	0	7	N/A	1	257.211	spectra/specs_ms.mgf	CCMSLIB00003134533	2249	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5505	M+H	N/A	1	AmoxacillinNa	Isolated	Ed Esquenazi 	0.0	spectra/specs_ms.mgf5505	N/A	N/A	qTof	Positive	LC-ESI	384.123	lib-00008.mgf	Bronze	3	0.822528	1.03282	0.000396729	1	GNPS-SELLECKCHEM-FDA-PART1	Sirenas	384.123	N/A	0	11	N/A	1	384.123	spectra/specs_ms.mgf	CCMSLIB00000004284	13980	UPDATE-SINGLE-ANNOTATED-BRONZE	Antibiotic||Penicillin ||Bacterial infection||Bovine mastitis in lactating cows||Aminopenicillin
